Filename, Fuzzy Messages, Total Messages, Fuzzy Words, Total Words, Achievement
guides/writing-extensions.adoc.po, 649, 651, 13063, 13068, 1%
guides/qute-reference.adoc.po, 589, 596, 8460, 8469, 1%
guides/native-reference.adoc.po, 187, 193, 5249, 5285, 1%
guides/security-openid-connect-web-authentication.adoc.po, 182, 242, 4846, 5492, 12%
guides/deploying-to-kubernetes.adoc.po, 522, 530, 4822, 4830, 1%
guides/maven-tooling.adoc.po, 243, 251, 4738, 4762, 1%
guides/resteasy-reactive.adoc.po, 349, 355, 4687, 4694, 1%
guides/hibernate-orm.adoc.po, 237, 249, 4497, 4605, 3%
guides/cdi-reference.adoc.po, 223, 226, 3897, 3902, 1%
guides/building-my-first-extension.adoc.po, 172, 176, 3234, 3238, 1%
guides/datasource.adoc.po, 237, 240, 2993, 3000, 1%
guides/hibernate-search-orm-elasticsearch.adoc.po, 177, 194, 2985, 3075, 3%
guides/cassandra.adoc.po, 135, 146, 2831, 2906, 3%
guides/security-openid-connect-dev-services.adoc.po, 96, 100, 2671, 2679, 1%
guides/cdi-integration.adoc.po, 155, 155, 2536, 2536, 0%
guides/rest-client-reactive.adoc.po, 136, 150, 2521, 2618, 4%
guides/security-openid-connect-client.adoc.po, 119, 128, 2375, 2411, 2%
guides/cache.adoc.po, 124, 132, 2345, 2400, 3%
guides/config-reference.adoc.po, 162, 165, 2330, 2334, 1%
guides/kafka-streams.adoc.po, 117, 130, 2322, 2442, 5%
guides/gradle-tooling.adoc.po, 118, 124, 2224, 2261, 2%
guides/optaplanner.adoc.po, 122, 130, 2188, 2234, 3%
guides/cdi.adoc.po, 121, 123, 2168, 2170, 1%
guides/logging.adoc.po, 211, 219, 2055, 2074, 1%
guides/security.adoc.po, 102, 117, 1992, 2045, 3%
guides/reactive-routes.adoc.po, 142, 152, 1964, 1995, 2%
guides/jreleaser.adoc.po, 61, 63, 1950, 1954, 1%
guides/software-transactional-memory.adoc.po, 40, 44, 1940, 1947, 1%
guides/mutiny-primer.adoc.po, 120, 121, 1909, 1910, 1%
guides/rabbitmq-reference.adoc.po, 178, 229, 1857, 2227, 17%
guides/smallrye-graphql.adoc.po, 123, 137, 1747, 1823, 5%
guides/extension-codestart.adoc.po, 123, 124, 1734, 1735, 1%
guides/infinispan-client.adoc.po, 101, 111, 1733, 1762, 2%
guides/quarkus-reactive-architecture.adoc.po, 65, 66, 1656, 1657, 1%
guides/http-reference.adoc.po, 157, 160, 1636, 1640, 1%
guides/deploying-to-openshift.adoc.po, 122, 127, 1599, 1607, 1%
guides/rest-client.adoc.po, 85, 99, 1532, 1628, 6%
guides/funqy-knative-events.adoc.po, 65, 68, 1498, 1511, 1%
guides/security-jwt-build.adoc.po, 91, 102, 1493, 1513, 2%
guides/kogito.adoc.po, 95, 114, 1449, 1597, 10%
guides/smallrye-health.adoc.po, 75, 89, 1445, 1520, 5%
guides/reactive-sql-clients.adoc.po, 131, 136, 1432, 1440, 1%
guides/deploying-to-google-cloud.adoc.po, 84, 87, 1429, 1435, 1%
guides/smallrye-fault-tolerance.adoc.po, 69, 81, 1429, 1501, 5%
guides/class-loading-reference.adoc.po, 58, 60, 1379, 1383, 1%
guides/config-mappings.adoc.po, 86, 88, 1340, 1342, 1%
guides/platform.adoc.po, 51, 52, 1330, 1331, 1%
guides/kafka-schema-registry-avro.adoc.po, 66, 78, 1322, 1400, 6%
guides/extension-registry-user.adoc.po, 65, 65, 1283, 1283, 0%
guides/smallrye-graphql-client.adoc.po, 44, 55, 1275, 1348, 6%
guides/security-openid-connect-multitenancy.adoc.po, 68, 94, 1269, 1490, 15%
guides/scheduler-reference.adoc.po, 68, 71, 1257, 1261, 1%
guides/validation.adoc.po, 79, 92, 1245, 1323, 6%
guides/native-and-ssl.adoc.po, 86, 94, 1227, 1282, 5%
guides/cli-tooling.adoc.po, 92, 103, 1219, 1390, 13%
guides/rest-json.adoc.po, 54, 140, 1213, 2579, 53%
guides/qute.adoc.po, 83, 88, 1187, 1228, 4%
guides/openapi-swaggerui.adoc.po, 78, 94, 1146, 1234, 8%
guides/performance-measure.adoc.po, 70, 73, 1118, 1125, 1%
guides/elasticsearch.adoc.po, 57, 78, 1099, 1283, 15%
guides/grpc-getting-started.adoc.po, 65, 70, 1096, 1142, 5%
guides/mailer-reference.adoc.po, 62, 66, 1082, 1103, 2%
guides/spring-data-jpa.adoc.po, 69, 90, 1080, 1226, 12%
guides/dev-ui.adoc.po, 72, 73, 1042, 1044, 1%
guides/kogito-dmn.adoc.po, 69, 85, 1026, 1136, 10%
guides/kafka-reactive-getting-started.adoc.po, 46, 77, 1017, 1254, 19%
guides/security-oauth2.adoc.po, 58, 78, 1014, 1170, 14%
guides/scripting.adoc.po, 61, 71, 997, 1050, 6%
guides/grpc-service-implementation.adoc.po, 67, 67, 965, 965, 0%
guides/container-image.adoc.po, 53, 53, 961, 961, 0%
guides/gcp-functions.adoc.po, 59, 63, 955, 973, 2%
guides/spring-security.adoc.po, 70, 99, 948, 1196, 21%
guides/lra.adoc.po, 18, 22, 926, 938, 2%
guides/command-mode-reference.adoc.po, 48, 55, 902, 946, 5%
guides/config-extending-support.adoc.po, 63, 65, 901, 905, 1%
guides/rest-data-panache.adoc.po, 55, 58, 896, 900, 1%
guides/spring-data-rest.adoc.po, 85, 107, 895, 1042, 15%
guides/centralized-log-management.adoc.po, 48, 52, 870, 875, 1%
guides/kubernetes-client.adoc.po, 41, 46, 866, 880, 2%
guides/funqy-amazon-lambda.adoc.po, 40, 77, 858, 1328, 36%
guides/lifecycle.adoc.po, 48, 62, 835, 923, 10%
guides/context-propagation.adoc.po, 63, 70, 832, 877, 6%
guides/security-jpa.adoc.po, 46, 61, 827, 946, 13%
guides/stork.adoc.po, 55, 65, 815, 843, 4%
guides/tests-with-coverage.adoc.po, 47, 54, 814, 826, 2%
guides/stork-reference.adoc.po, 48, 50, 807, 809, 1%
guides/funqy-gcp-functions.adoc.po, 49, 57, 796, 831, 5%
guides/spring-di.adoc.po, 51, 75, 779, 936, 17%
guides/conditional-extension-dependencies.adoc.po, 31, 32, 777, 780, 1%
guides/deploying-to-heroku.adoc.po, 46, 50, 775, 783, 2%
guides/rest-client-multipart.adoc.po, 43, 55, 770, 862, 11%
guides/kubernetes-config.adoc.po, 38, 42, 768, 781, 2%
guides/security-built-in-authentication.adoc.po, 29, 33, 762, 769, 1%
guides/hibernate-reactive.adoc.po, 54, 61, 741, 787, 6%
guides/deploying-to-azure-cloud.adoc.po, 46, 49, 716, 725, 2%
guides/funqy-http.adoc.po, 37, 39, 710, 722, 2%
guides/funqy.adoc.po, 21, 21, 705, 705, 0%
guides/spring-web.adoc.po, 85, 115, 699, 954, 27%
guides/grpc-service-consumption.adoc.po, 54, 55, 698, 700, 1%
guides/reactive-event-bus.adoc.po, 43, 72, 697, 962, 28%
guides/continuous-testing.adoc.po, 37, 42, 691, 705, 2%
guides/dev-mode-differences.adoc.po, 41, 45, 687, 694, 2%
guides/smallrye-metrics.adoc.po, 44, 51, 684, 691, 2%
guides/security-customization.adoc.po, 42, 45, 678, 681, 1%
guides/quartz.adoc.po, 59, 77, 672, 784, 15%
