Filename, Fuzzy Messages, Total Messages, Fuzzy Words, Total Words, Achievement
guides/writing-extensions.adoc.po, 600, 602, 12180, 12185, 1%
guides/qute-reference.adoc.po, 740, 747, 11091, 11100, 1%
guides/native-reference.adoc.po, 302, 308, 8952, 8988, 1%
guides/resteasy-reactive.adoc.po, 442, 449, 6613, 6634, 1%
guides/security-oidc-code-flow-authentication.adoc.po, 252, 273, 6430, 6730, 5%
guides/deploying-to-kubernetes.adoc.po, 339, 344, 5706, 5711, 1%
guides/maven-tooling.adoc.po, 265, 273, 5359, 5383, 1%
guides/hibernate-orm.adoc.po, 265, 276, 4941, 5044, 3%
guides/cdi-reference.adoc.po, 222, 228, 4150, 4162, 1%
guides/rest-client-reactive.adoc.po, 211, 225, 4012, 4109, 3%
guides/config-reference.adoc.po, 209, 211, 3403, 3406, 1%
guides/hibernate-search-orm-elasticsearch.adoc.po, 193, 212, 3348, 3453, 4%
guides/cassandra.adoc.po, 156, 167, 3248, 3323, 3%
guides/gradle-tooling.adoc.po, 163, 169, 3246, 3283, 2%
guides/building-my-first-extension.adoc.po, 172, 176, 3233, 3237, 1%
guides/datasource.adoc.po, 302, 306, 3166, 3170, 1%
guides/security-openid-connect-dev-services.adoc.po, 107, 111, 3044, 3052, 1%
guides/logging.adoc.po, 300, 305, 2981, 2986, 1%
guides/cache.adoc.po, 153, 161, 2919, 2974, 2%
guides/cdi-integration.adoc.po, 174, 174, 2857, 2857, 0%
guides/security-openid-connect-client-reference.adoc.po, 134, 143, 2805, 2841, 2%
guides/dev-ui-v2.adoc.po, 214, 219, 2760, 2766, 1%
guides/kafka.adoc.po, 110, 550, 2710, 10726, 75%
guides/infinispan-client-reference.adoc.po, 159, 169, 2613, 2642, 2%
guides/redis-reference.adoc.po, 178, 187, 2572, 2659, 4%
guides/http-reference.adoc.po, 202, 205, 2464, 2468, 1%
guides/kafka-streams.adoc.po, 119, 132, 2441, 2561, 5%
guides/smallrye-graphql.adoc.po, 164, 178, 2368, 2444, 4%
guides/cdi.adoc.po, 128, 130, 2236, 2238, 1%
guides/optaplanner.adoc.po, 122, 130, 2180, 2226, 3%
guides/reactive-routes.adoc.po, 153, 163, 2133, 2164, 2%
guides/doc-reference.adoc.po, 208, 295, 2124, 2323, 9%
guides/security-authorize-web-endpoints-reference.adoc.po, 118, 127, 2094, 2156, 3%
guides/doc-contribute-docs-howto.adoc.po, 140, 142, 2037, 2039, 1%
guides/rabbitmq-reference.adoc.po, 197, 248, 2013, 2383, 16%
guides/security-webauthn.adoc.po, 89, 105, 1960, 2092, 7%
guides/software-transactional-memory.adoc.po, 41, 45, 1951, 1958, 1%
guides/jreleaser.adoc.po, 61, 63, 1950, 1954, 1%
guides/mutiny-primer.adoc.po, 124, 125, 1918, 1919, 1%
guides/deploying-to-openshift.adoc.po, 138, 143, 1910, 1918, 1%
guides/virtual-threads.adoc.po, 77, 79, 1888, 1890, 1%
guides/security-authentication-mechanisms.adoc.po, 113, 150, 1834, 2081, 12%
guides/rest-client.adoc.po, 97, 111, 1823, 1919, 6%
guides/reactive-sql-clients.adoc.po, 158, 163, 1794, 1802, 1%
guides/telemetry-micrometer.adoc.po, 136, 160, 1775, 2287, 23%
guides/extension-codestart.adoc.po, 132, 137, 1745, 1770, 2%
guides/cli-tooling.adoc.po, 142, 172, 1733, 2156, 20%
guides/resteasy.adoc.po, 78, 149, 1730, 2781, 38%
guides/validation.adoc.po, 102, 115, 1703, 1781, 5%
guides/security-openid-connect-multitenancy.adoc.po, 86, 115, 1677, 1945, 14%
guides/quarkus-reactive-architecture.adoc.po, 65, 66, 1657, 1658, 1%
guides/security-jwt-build.adoc.po, 104, 115, 1649, 1669, 2%
guides/scheduler-reference.adoc.po, 90, 93, 1636, 1640, 1%
guides/rest-data-panache.adoc.po, 106, 109, 1610, 1613, 1%
guides/smallrye-health.adoc.po, 81, 95, 1603, 1678, 5%
guides/gcp-functions.adoc.po, 90, 95, 1588, 1608, 2%
guides/kafka-schema-registry-avro.adoc.po, 82, 94, 1558, 1636, 5%
guides/smallrye-fault-tolerance.adoc.po, 72, 84, 1557, 1629, 5%
guides/security-basic-authentication-tutorial.adoc.po, 95, 104, 1540, 1569, 2%
guides/funqy-knative-events.adoc.po, 65, 68, 1499, 1512, 1%
guides/container-image.adoc.po, 74, 76, 1457, 1459, 1%
guides/duplicated-context.adoc.po, 66, 69, 1445, 1449, 1%
guides/building-native-image.adoc.po, 64, 213, 1427, 4051, 65%
guides/class-loading-reference.adoc.po, 61, 63, 1421, 1425, 1%
